Unnamed: 0,species,observed_on,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,Pres_1,Pres_2,Pres_3,Pres_4,Pres_5,Pres_6,Pres_7,Pres_8,Pres_9,Pres_10,Pres_11,Pres_12,Pres_13,Pres_14,RelHum_1,RelHum_2,RelHum_3,RelHum_4,RelHum_5,RelHum_6,RelHum_7,RelHum_8,RelHum_9,RelHum_10,RelHum_11,RelHum_12,RelHum_13,RelHum_14,SpecHum_1,SpecHum_2,SpecHum_3,SpecHum_4,SpecHum_5,SpecHum_6,SpecHum_7,SpecHum_8,SpecHum_9,SpecHum_10,SpecHum_11,SpecHum_12,SpecHum_13,SpecHum_14,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11,Tmax_12,Tmax_13,Tmax_14,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmin_12,Tmin_13,Tmin_14,latitude,longitude,geometry,cod_prov,name,cod_ccaa,cartodb_id,created_at,updated_at,longitude_3035,latitude_3035,LC,elevation
4730,Boletus edulis,2022-10-02 11:36:55+02:00,0.125,0.875,1.0625,1.5,0.25,2.1875,1.875,2.75,0.75,2.0,0.25,2.0625,0.5,0.9375,101398.0,101487.0,101394.0,101350.0,101379.0,101414.0,101398.0,101300.0,101324.0,101367.0,101355.0,101289.0,101386.0,101436.0,67.6875,76.375,76.75,79.0,77.0625,82.875,83.0,88.0,80.5625,79.5,77.6875,84.125,81.5625,82.375,0.013549805,0.015258789,0.0154418945,0.01586914,0.015563965,0.016418457,0.016845703,0.017333984,0.016540527,0.01586914,0.0154418945,0.016479492,0.016296387,0.016540527,25.4375,25.375,25.4375,25.375,25.4375,25.125,25.5625,25.0,25.6875,25.25,25.1875,24.875,25.25,25.375,25.9375,25.9375,25.8125,25.6875,25.6875,25.5,25.8125,25.375,26.125,25.75,25.3125,25.25,25.5625,25.5625,24.8125,25.0,24.9375,25.0,25.125,24.6875,25.0,24.5,25.1875,24.5,25.0625,24.5625,24.875,25.1875,43.3295992504,-2.9720294103,POINT (-2.9720294103 43.3295992504),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.9720294103,43.3295992504,3,64.0
4783,Boletus edulis,2018-09-03 14:37:00+02:00,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.375,100665.0,100773.0,100838.0,100817.0,100854.0,100890.0,100780.0,100759.0,100831.0,100956.0,100837.0,100846.0,100912.0,100941.0,63.75,61.75,61.25,60.25,61.9375,60.75,59.8125,61.25,60.125,66.625,61.5,60.875,59.75,64.75,0.014221191,0.013183594,0.013244629,0.012878418,0.013061523,0.013183594,0.013122559,0.013122559,0.013000488,0.014221191,0.013427734,0.013122559,0.012878418,0.0138549805,27.0625,26.375,26.5625,26.5625,26.25,26.6875,27.125,26.5625,26.6875,26.1875,27.0,26.6875,26.75,26.375,32.625,31.375,32.125,32.0,31.125,31.5625,33.5,32.8125,32.1875,30.8125,32.5,32.375,32.5625,31.125,22.1875,22.0625,22.125,22.6875,22.75,23.125,22.0625,22.0625,22.75,22.4375,21.9375,21.9375,22.4375,22.25,42.5719788,0.9324087,POINT (0.9324087 42.5719788),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,0.9324087,42.5719788,24,2067.0
4810,Boletus edulis,2022-10-06 10:24:55+02:00,1.25,0.8125,1.1875,0.75,1.3125,0.6875,1.5625,2.1875,1.5,1.3125,2.5,0.8125,0.875,0.625,101318.0,101347.0,101287.0,101265.0,101319.0,101424.0,101339.0,101294.0,101296.0,101350.0,101339.0,101245.0,101276.0,101319.0,83.875,81.875,82.8125,74.4375,76.9375,79.4375,78.4375,81.125,79.375,84.375,84.625,84.0625,80.75,78.6875,0.016784668,0.016601562,0.016479492,0.014831543,0.015136719,0.015625,0.015686035,0.016113281,0.01574707,0.016601562,0.016784668,0.016906738,0.016174316,0.015563965,25.3125,25.5,25.1875,25.25,25.0,25.0625,25.3125,25.125,25.1875,25.0,25.125,25.375,25.3125,25.125,25.875,25.8125,25.625,25.6875,25.3125,25.625,25.6875,25.625,25.5,25.375,25.5,25.625,25.5625,25.625,24.5,25.125,23.9375,24.25,24.625,24.4375,24.75,24.625,24.6875,24.4375,24.75,25.0625,24.5,24.5,42.7597283667,-0.2306509099,POINT (-0.2306509099 42.7597283667),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.2306509099,42.7597283667,24,1726.0
4821,Boletus edulis,2022-10-04 09:55:16+02:00,0.3125,0.375,0.0625,0.375,0.1875,0.0625,0.0,0.0,0.875,0.375,0.0,0.0,0.0,0.0,99675.0,99651.0,99693.0,99808.0,99734.0,99696.0,99700.0,99764.0,99748.0,99656.0,99675.0,99701.0,99682.0,99608.0,62.4375,55.875,55.3125,61.4375,58.125,59.25,58.0,57.75,63.5625,62.75,58.9375,55.6875,60.0,60.125,0.014404297,0.012573242,0.012573242,0.013671875,0.013549805,0.0134887695,0.013244629,0.0134887695,0.0154418945,0.015075684,0.014221191,0.012878418,0.013916016,0.014221191,27.375,27.25,27.5625,26.75,27.5625,27.3125,27.625,27.8125,28.0625,28.0,28.375,27.875,27.4375,27.875,32.4375,32.75,34.25,31.5625,32.125,32.5625,33.6875,33.0625,32.4375,33.5625,33.4375,33.6875,32.125,32.6875,22.3125,22.1875,21.9375,21.875,23.125,22.0625,21.8125,22.75,24.1875,23.3125,22.625,21.625,23.0625,22.875,40.2478567833,-0.3737140122,POINT (-0.3737140122 40.2478567833),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.3737140122,40.2478567833,26,1280.0
4844,Boletus edulis,2022-09-05 19:02:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0625,0.8125,0.0,100132.0,100160.0,100160.0,100084.0,100038.0,100087.0,100017.0,99985.0,99977.0,100032.0,99996.0,100086.0,100216.0,100154.0,53.9375,54.375,50.8125,50.75,49.625,56.5,59.875,56.75,55.125,56.5625,55.0625,53.8125,62.9375,51.875,0.012451172,0.012756348,0.012084961,0.01184082,0.011230469,0.012451172,0.013061523,0.012512207,0.012145996,0.012329102,0.012207031,0.012207031,0.01361084,0.011474609,27.875,28.0,28.25,27.9375,27.6875,26.875,26.6875,27.0625,27.1875,26.5625,27.0,27.1875,25.9375,26.9375,33.6875,33.375,33.5625,33.3125,33.3125,32.4375,32.125,32.625,32.9375,30.9375,31.75,31.4375,28.875,31.5625,22.75,23.1875,23.9375,22.75,21.75,22.3125,22.0,22.125,21.875,22.1875,22.625,23.25,23.0625,21.875,42.3297362851,1.8632325056,POINT (1.8632325056 42.3297362851),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.8632325056,42.3297362851,24,1622.0
4845,Boletus edulis,2022-10-04 11:09:35+02:00,0.875,0.625,0.625,1.0,0.4375,1.375,1.1875,1.25,2.5625,0.6875,0.125,0.75,0.8125,1.375,101330.0,101311.0,101370.0,101474.0,101386.0,101339.0,101348.0,101402.0,101382.0,101293.0,101324.0,101367.0,101326.0,101265.0,81.8125,75.125,76.8125,79.75,79.125,81.5625,80.3125,84.75,86.4375,85.4375,81.6875,78.9375,81.625,84.25,0.016479492,0.015014648,0.015136719,0.015808105,0.01586914,0.016235352,0.015991211,0.016601562,0.017089844,0.017089844,0.016418457,0.015625,0.016296387,0.016540527,25.4375,25.3125,25.125,25.1875,25.3125,25.1875,25.125,25.0,25.0625,25.25,25.3125,25.125,25.25,24.9375,25.875,25.5625,25.375,25.5625,25.625,25.4375,25.5625,25.25,25.25,25.4375,25.6875,25.4375,25.5,25.125,24.4375,24.6875,24.6875,24.6875,24.75,24.75,24.9375,24.625,24.75,25.0625,25.0,24.875,24.6875,24.8125,42.8372137016,-0.7092286745,POINT (-0.7092286745 42.8372137016),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.7092286745,42.8372137016,25,1184.0
4846,Boletus edulis,2022-10-04 17:33:39+02:00,1.25,0.5,0.3125,0.125,0.375,0.5,0.9375,1.6875,0.8125,2.5,1.625,1.0625,0.0625,1.1875,101405.0,101379.0,101472.0,101549.0,101459.0,101430.0,101467.0,101506.0,101486.0,101368.0,101392.0,101430.0,101425.0,101356.0,80.25,73.625,72.125,74.5,77.0,79.375,79.6875,80.6875,82.6875,87.9375,84.5,77.3125,76.9375,79.6875,0.015686035,0.014465332,0.013916016,0.014587402,0.015197754,0.015625,0.015563965,0.01574707,0.016418457,0.017333984,0.016723633,0.015258789,0.015014648,0.015625,24.875,25.0,24.8125,25.0625,25.0625,25.0625,24.9375,24.9375,25.1875,25.0,25.0625,25.125,24.875,24.9375,25.3125,25.4375,25.1875,25.375,25.25,25.25,25.0625,25.3125,25.625,25.25,25.6875,25.4375,25.0625,25.3125,24.4375,24.5,24.125,24.5625,24.75,24.75,24.6875,24.625,24.8125,24.625,24.3125,24.8125,24.5625,24.6875,40.9594806611,-3.9466508563,POINT (-3.9466508563 40.9594806611),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.9466508563,40.9594806611,24,1783.0
4953,Boletus edulis,2022-09-30 12:16:37+02:00,0.1875,0.0625,0.0,0.0,0.875,0.375,0.0,0.0,0.0,0.0,0.0,1.125,0.375,0.125,99722.0,99684.0,99688.0,99752.0,99736.0,99644.0,99663.0,99689.0,99670.0,99596.0,99712.0,99771.0,99738.0,99726.0,58.1875,59.3125,58.125,57.8125,63.6875,62.875,59.0,55.8125,60.125,60.1875,62.75,68.3125,63.125,58.625,0.013427734,0.013427734,0.013183594,0.013427734,0.015380859,0.014953613,0.014160156,0.012817383,0.0138549805,0.014099121,0.014770508,0.01586914,0.014404297,0.013061523,27.4375,27.1875,27.5,27.6875,27.9375,27.875,28.25,27.75,27.3125,27.75,27.6875,27.1875,27.125,26.9375,32.0,32.4375,33.5625,32.9375,32.3125,33.4375,33.3125,33.5625,32.0,32.5625,31.625,31.875,32.5,31.8125,23.0,21.9375,21.6875,22.625,24.0625,23.1875,22.5,21.5,22.9375,22.75,23.75,23.25,21.9375,22.1875,40.3651887211,-0.3338189592,POINT (-0.3338189592 40.3651887211),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.3338189592,40.3651887211,24,1152.0
5022,Boletus edulis,2022-09-30 12:50:55+02:00,0.1875,0.0625,0.0,0.0,0.875,0.375,0.0,0.0,0.0,0.0,0.0,1.125,0.375,0.125,99722.0,99684.0,99688.0,99752.0,99736.0,99644.0,99663.0,99689.0,99670.0,99596.0,99712.0,99771.0,99738.0,99726.0,58.1875,59.3125,58.125,57.8125,63.6875,62.875,59.0,55.8125,60.125,60.1875,62.75,68.3125,63.125,58.625,0.013427734,0.013427734,0.013183594,0.013427734,0.015380859,0.014953613,0.014160156,0.012817383,0.0138549805,0.014099121,0.014770508,0.01586914,0.014404297,0.013061523,27.4375,27.1875,27.5,27.6875,27.9375,27.875,28.25,27.75,27.3125,27.75,27.6875,27.1875,27.125,26.9375,32.0,32.4375,33.5625,32.9375,32.3125,33.4375,33.3125,33.5625,32.0,32.5625,31.625,31.875,32.5,31.8125,23.0,21.9375,21.6875,22.625,24.0625,23.1875,22.5,21.5,22.9375,22.75,23.75,23.25,21.9375,22.1875,40.3324717627,-0.3070060357,POINT (-0.3070060357 40.3324717627),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.3070060357,40.3324717627,24,1161.0
5179,Boletus edulis,2022-09-25 12:48:05+02:00,0.375,0.0,0.0625,0.625,1.0625,0.875,1.9375,0.125,0.0,0.375,0.0625,0.125,0.0,0.0,100653.0,100674.0,100729.0,100696.0,100629.0,100741.0,100803.0,100738.0,100715.0,100881.0,100944.0,100898.0,100724.0,100643.0,62.6875,60.3125,61.75,67.5,68.1875,63.8125,68.8125,62.5,58.25,63.75,62.125,63.375,60.875,59.0625,0.014465332,0.0134887695,0.01361084,0.014709473,0.015197754,0.014282227,0.01550293,0.014221191,0.012817383,0.01373291,0.013793945,0.013916016,0.013366699,0.013000488,27.9375,27.625,27.0625,26.375,26.75,27.125,27.0,27.5,27.1875,26.4375,27.0625,26.6875,26.875,27.0625,34.0,33.75,32.75,30.375,30.8125,32.1875,32.1875,32.6875,33.5625,30.9375,32.125,31.25,32.5,33.625,23.5625,22.875,22.75,23.375,23.5,23.5,23.875,22.875,22.875,23.375,23.3125,22.75,22.75,22.25,42.6430966667,1.0158277833,POINT (1.0158277833 42.6430966667),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.0158277833,42.6430966667,24,1614.0
5242,Boletus edulis,2022-09-22 11:16:55+02:00,0.8125,1.625,0.25,1.125,0.875,0.0,1.0,0.9375,0.5,0.0,0.0,0.0625,1.5625,0.0625,101056.0,100990.0,101100.0,101160.0,101101.0,101088.0,101246.0,101314.0,101270.0,101100.0,101033.0,101165.0,101217.0,101180.0,70.4375,71.3125,68.0625,73.6875,69.625,64.0625,70.6875,68.875,69.0625,66.3125,66.3125,64.25,71.125,63.8125,0.015075684,0.015625,0.014953613,0.015930176,0.0154418945,0.0138549805,0.0146484375,0.0146484375,0.0146484375,0.014221191,0.014160156,0.013671875,0.014892578,0.013793945,26.3125,26.6875,26.9375,26.5,27.0,26.8125,25.9375,26.375,26.25,26.5,26.4375,26.5625,26.0,26.75,29.5,29.875,31.125,30.3125,30.5,31.875,29.5625,30.1875,29.8125,29.9375,30.9375,31.3125,29.0625,30.9375,23.9375,24.125,24.125,24.375,23.875,23.4375,23.3125,23.3125,23.5,23.75,22.8125,23.625,23.625,23.5625,42.6593443568,0.3698176146,POINT (0.3698176146 42.6593443568),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,0.3698176146,42.6593443568,25,1573.0
5380,Boletus edulis,2022-09-16 12:27:14+02:00,1.0,1.0,0.5,0.0,0.0,0.0625,1.5625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.4375,101322.0,101390.0,101346.0,101176.0,101109.0,101241.0,101293.0,101256.0,101236.0,101286.0,101311.0,101359.0,101397.0,101395.0,72.625,70.8125,71.0,68.1875,68.1875,66.125,73.125,65.5625,65.75,64.875,65.125,66.125,68.0625,67.6875,0.015319824,0.015319824,0.015319824,0.014892578,0.014770508,0.014282227,0.015563965,0.014343262,0.014404297,0.014038086,0.013977051,0.014160156,0.0146484375,0.014282227,26.1875,26.625,26.5,26.75,26.6875,26.8125,26.25,27.0,26.875,26.6875,26.5,26.5,26.625,26.375,29.8125,30.4375,30.0625,30.1875,31.1875,31.5625,29.3125,31.1875,31.125,30.75,30.0,30.6875,30.625,30.6875,23.5625,23.5625,23.75,24.0,23.0625,23.875,23.875,23.8125,23.6875,23.75,23.6875,23.5,23.4375,22.875,42.6360599942,0.17899286,POINT (0.17899286 42.6360599942),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,0.17899286,42.6360599942,24,1168.0
5587,Boletus edulis,2014-10-27 17:06:00+01:00,0.125,0.0625,0.0,1.6875,1.1875,0.625,1.875,0.4375,0.3125,1.375,0.375,0.5,0.0,0.0625,101278.0,101259.0,101194.0,101245.0,101339.0,101335.0,101308.0,101237.0,101171.0,101149.0,101083.0,101136.0,101214.0,101291.0,77.25,76.875,77.875,85.8125,83.75,82.375,83.0625,80.5,84.0,86.25,82.6875,77.75,74.0,78.0,0.016845703,0.016784668,0.016906738,0.0178833,0.017578125,0.01751709,0.017456055,0.016845703,0.018127441,0.018676758,0.017944336,0.016479492,0.015625,0.016174316,26.75,26.75,26.6875,25.9375,26.125,26.25,26.125,26.0,26.5,26.5,26.625,26.25,26.25,25.9375,27.1875,27.125,27.0,26.5,26.4375,26.6875,26.5,26.1875,26.75,26.75,26.875,26.4375,26.4375,26.3125,26.25,26.5,26.3125,25.6875,25.4375,25.6875,25.625,25.8125,26.125,26.25,26.3125,26.0625,25.9375,25.5625,41.2214409059,-3.4664066051,POINT (-3.4664066051 41.2214409059),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.4664066051,41.2214409059,23,1397.0
5601,Boletus edulis,2022-09-02 21:40:21+02:00,0.4375,0.125,0.0625,1.1875,0.5,0.9375,1.0625,0.5625,0.1875,2.1875,2.3125,0.5,1.125,0.625,101550.0,101467.0,101557.0,101493.0,101483.0,101448.0,101472.0,101460.0,101546.0,101638.0,101645.0,101542.0,101584.0,101531.0,76.75,77.375,75.625,79.0,78.6875,83.0625,77.25,76.875,76.5625,81.5625,82.875,77.375,76.375,79.375,0.014709473,0.014892578,0.014465332,0.015136719,0.014892578,0.015380859,0.014587402,0.014526367,0.014587402,0.0154418945,0.015319824,0.0146484375,0.014404297,0.015075684,24.625,24.625,24.625,24.625,24.375,24.0,24.375,24.375,24.5,24.4375,24.0,24.375,24.375,24.4375,24.9375,24.9375,24.875,25.1875,24.5625,24.5,24.9375,24.5625,24.75,24.9375,24.3125,24.6875,24.8125,24.75,24.375,24.375,24.3125,24.1875,24.125,23.6875,23.9375,24.0625,24.125,23.375,23.5625,23.875,23.4375,24.0,42.9475206643,-5.1280607824,POINT (-5.1280607824 42.9475206643),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.1280607824,42.9475206643,27,1088.0
5613,Boletus edulis,2022-09-01 13:15:28+02:00,0.1875,0.8125,1.375,0.625,1.8125,0.25,0.625,0.6875,4.5625,1.75,1.8125,0.375,0.625,0.9375,101411.0,101458.0,101406.0,101398.0,101368.0,101388.0,101364.0,101449.0,101518.0,101518.0,101445.0,101477.0,101420.0,101385.0,78.875,80.6875,81.4375,80.3125,83.125,77.4375,78.25,81.9375,87.25,77.9375,78.125,80.0,81.6875,81.4375,0.015075684,0.0154418945,0.015625,0.015380859,0.015380859,0.014953613,0.014953613,0.01550293,0.016113281,0.014892578,0.014831543,0.0154418945,0.01586914,0.015808105,24.5625,24.5625,24.625,24.625,24.0,24.6875,24.5625,24.4375,23.9375,24.5625,24.4375,24.75,24.8125,24.8125,24.875,24.8125,25.0625,24.875,24.25,24.875,24.8125,24.875,24.5625,24.9375,24.8125,24.875,25.25,25.125,24.0,24.25,23.75,24.0,23.8125,24.375,24.1875,23.6875,23.4375,23.75,23.9375,24.625,24.3125,24.1875,43.013818,-1.451905,POINT (-1.451905 43.013818),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.451905,43.013818,23,1175.0
5698,Boletus edulis,2022-08-19 11:22:57+02:00,0.5,0.4375,1.8125,1.9375,0.9375,1.6875,1.0625,1.25,0.3125,2.1875,0.875,0.0625,0.25,0.4375,101373.0,101366.0,101366.0,101353.0,101287.0,101282.0,101347.0,101389.0,101424.0,101392.0,101430.0,101449.0,101407.0,101452.0,80.4375,77.3125,80.875,80.875,81.75,81.3125,78.9375,77.0,76.4375,81.125,76.75,75.4375,75.25,73.75,0.015625,0.014953613,0.015380859,0.01550293,0.015808105,0.015625,0.015197754,0.014831543,0.014770508,0.015625,0.014770508,0.014465332,0.014465332,0.014160156,24.75,24.75,24.375,24.5625,24.6875,24.625,24.6875,24.625,24.75,24.625,24.6875,24.5625,24.625,24.625,25.125,25.0625,24.75,24.8125,24.875,24.8125,25.0,24.875,25.0,24.875,25.0,24.75,24.875,25.0,24.1875,24.4375,23.9375,24.375,24.5,24.25,24.1875,24.3125,24.625,24.25,24.3125,24.375,24.375,24.4375,42.667298406,-0.4317918851,POINT (-0.4317918851 42.667298406),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.4317918851,42.667298406,24,1427.0
5979,Boletus edulis,2020-10-15 11:24:00+02:00,0.0,0.0,0.125,0.0,0.125,0.0,1.0,0.625,1.6875,0.625,0.75,2.5625,0.3125,0.0625,101317.0,101341.0,101198.0,101098.0,101117.0,101168.0,101171.0,101207.0,101229.0,101218.0,101276.0,101302.0,101298.0,101251.0,81.0625,83.125,81.0625,76.3125,80.0,80.3125,85.0625,85.0625,85.9375,83.8125,84.1875,86.125,82.875,82.6875,0.017211914,0.0178833,0.017578125,0.016296387,0.016723633,0.016967773,0.017700195,0.018066406,0.018005371,0.017700195,0.017700195,0.01751709,0.017089844,0.016967773,26.25,26.5,26.625,26.375,26.0,26.1875,25.875,26.25,26.0,26.1875,26.0625,25.5625,25.8125,25.75,26.5625,26.6875,26.9375,26.6875,26.125,26.5625,26.0625,26.5625,26.1875,26.375,26.4375,25.875,26.1875,26.0,25.75,26.0625,26.3125,25.9375,25.75,25.8125,25.6875,25.9375,25.875,25.8125,25.75,25.1875,25.4375,25.3125,43.035,-2.77988,POINT (-2.77988 43.035),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.77988,43.035,26,1407.0
6020,Boletus edulis,2021-09-29 16:41:00+02:00,0.875,1.0,0.0625,0.0625,0.375,0.5625,0.8125,0.125,0.4375,0.5,0.8125,0.4375,0.125,0.0,101354.0,101347.0,101413.0,101540.0,101604.0,101584.0,101513.0,101577.0,101558.0,101521.0,101478.0,101413.0,101275.0,101390.0,83.4375,81.375,81.125,78.875,80.1875,81.25,83.0,80.625,81.4375,80.9375,81.75,82.375,80.75,81.0625,0.016723633,0.016479492,0.01586914,0.01550293,0.015808105,0.015808105,0.015930176,0.01586914,0.016113281,0.01574707,0.015991211,0.015991211,0.01574707,0.015808105,25.3125,25.5,24.9375,25.0,25.125,24.875,24.625,25.0625,25.125,24.875,24.875,24.8125,24.8125,24.875,25.6875,25.75,25.1875,25.3125,25.3125,25.3125,24.9375,25.3125,25.5,25.125,25.125,25.0,25.375,25.125,24.6875,25.1875,24.5625,24.6875,24.875,24.1875,24.375,24.8125,24.6875,24.5625,24.4375,24.625,24.1875,24.5,42.169356437,-7.7948824393,POINT (-7.7948824393 42.169356437),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.7948824393,42.169356437,23,590.0
6109,Boletus edulis,2022-04-03 20:16:23+02:00,0.0625,0.125,0.3125,0.0625,0.375,1.4375,2.625,11.3125,6.3125,0.25,0.1875,0.25,0.5,1.0,93955.0,94027.0,94137.0,94196.0,94130.0,94190.0,94267.0,94162.0,93916.0,93905.0,94120.0,94319.0,94310.0,94235.0,79.25,76.25,78.9375,75.625,76.3125,79.4375,82.1875,85.4375,83.125,79.25,78.5,76.0,76.125,79.625,0.017944336,0.017089844,0.016906738,0.015014648,0.015563965,0.016601562,0.016906738,0.017333984,0.017944336,0.017578125,0.016113281,0.015075684,0.014587402,0.015258789,26.0,25.8125,25.125,24.1875,24.5,24.6875,24.375,24.0625,25.125,25.75,24.4375,24.0,23.375,23.3125,30.875,30.4375,29.875,29.1875,28.5625,28.0,28.5,26.375,29.5,30.8125,28.8125,28.5,27.625,27.4375,21.125,19.375,19.375,18.25,20.625,21.8125,20.6875,22.0625,22.1875,21.3125,20.3125,18.125,19.6875,20.9375,28.1065295581,-17.2413896612,POINT (-17.2413896612 28.1065295581),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-17.2413896612,28.1065295581,28,1361.0
6123,Boletus edulis,2019-10-05 10:51:00+00:00,1.1875,9.1875,1.25,10.1875,0.25,2.4375,3.125,0.5625,1.6875,1.4375,2.1875,2.4375,1.0,1.0625,101274.0,101297.0,101384.0,101268.0,101162.0,101122.0,101141.0,101293.0,101460.0,101428.0,101305.0,101309.0,101472.0,101450.0,83.125,85.25,86.75,88.375,85.0625,88.5625,87.0625,81.1875,82.0,84.5,84.875,85.0625,80.0,79.625,0.017578125,0.017333984,0.017944336,0.018066406,0.018127441,0.018310547,0.0178833,0.016845703,0.016662598,0.017150879,0.017456055,0.017089844,0.016174316,0.015808105,26.25,25.5625,25.8125,25.625,26.3125,25.75,25.6875,25.875,25.5,25.5625,25.6875,25.3125,25.5,25.25,26.625,26.3125,26.25,26.3125,26.5625,26.0,26.125,26.0,25.625,25.875,26.125,25.5,25.6875,25.75,25.5625,24.9375,24.9375,24.875,26.0,25.4375,25.0625,25.5625,25.5,25.125,25.5,25.0,25.1875,24.75,43.2237495973,-5.5597265089,POINT (-5.5597265089 43.2237495973),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.5597265089,43.2237495973,23,356.0
6161,Boletus edulis,2021-10-09 13:38:42+02:00,0.0625,0.125,0.0625,1.0625,0.625,0.25,0.6875,0.5625,0.3125,1.0625,1.4375,1.1875,0.75,1.3125,101242.0,101178.0,101202.0,101227.0,101254.0,101258.0,101237.0,101196.0,101267.0,101271.0,101232.0,101230.0,101309.0,101446.0,76.875,76.4375,76.75,80.4375,79.8125,79.1875,78.875,79.875,80.625,83.875,86.1875,83.9375,80.3125,81.625,0.016235352,0.01586914,0.015808105,0.016418457,0.016357422,0.016174316,0.016052246,0.016235352,0.016296387,0.017150879,0.01763916,0.017333984,0.016296387,0.016235352,26.1875,25.875,25.8125,25.625,25.6875,25.625,25.625,25.5625,25.5,25.625,25.625,25.8125,25.5,25.25,26.5,26.0625,26.125,25.9375,25.9375,25.9375,25.875,25.8125,25.6875,25.9375,26.0,26.0625,25.875,25.6875,25.6875,25.5625,25.4375,25.1875,25.4375,25.4375,25.3125,25.3125,25.25,25.3125,25.4375,25.4375,24.9375,24.875,43.0672986455,-3.6353950202,POINT (-3.6353950202 43.0672986455),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.6353950202,43.0672986455,23,894.0
6281,Boletus edulis,2021-10-06 11:42:00+02:00,0.3125,0.5,0.875,0.625,0.75,0.1875,0.4375,1.25,1.5,0.25,0.5,0.3125,1.9375,0.6875,101278.0,101312.0,101320.0,101293.0,101257.0,101322.0,101355.0,101311.0,101299.0,101382.0,101498.0,101556.0,101542.0,101481.0,80.5625,79.3125,78.9375,76.875,82.125,77.0625,79.9375,85.375,83.375,80.75,79.5,79.3125,83.0625,81.125,0.016113281,0.015930176,0.01574707,0.015380859,0.016174316,0.0154418945,0.015991211,0.017028809,0.016845703,0.01586914,0.015686035,0.01574707,0.015930176,0.015808105,25.3125,25.375,25.25,25.375,25.0,25.375,25.3125,25.25,25.4375,25.0,25.0625,25.25,24.6875,24.875,25.625,25.5625,25.625,25.6875,25.5,25.75,25.625,25.5625,25.75,25.25,25.5,25.75,25.0,25.25,25.0625,25.0625,24.875,24.9375,24.375,24.9375,25.0625,24.75,25.0625,24.6875,24.625,24.75,24.0,24.3125,43.3655666067,-6.9072205633,POINT (-6.9072205633 43.3655666067),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-6.9072205633,43.3655666067,29,979.0
